ENB_ID,SITE_NAME,NE_NAME,NE_ID,NE_TYPE,NE_VERSION,NODE_CONN_STATE,NODE_OPER_STATE,NODE_ADMIN_SATAE,CELL_ID,CELL_IDENTITY,CELL_USER_LABEL,PCI,CELL_ADMIN_STATE,CELL_OPER_STATE,EARFCN_DL,EARFCN_UL,BAND_ID,BAND_NAME,BANDWIDTH,OUTPUT_POWER,DUPLEX,TX,RX,CELL_PATH_TYPE,PRACH_CONFIG_INDEX,RSI,TAC,EAI,ZCZC,AZIMUTH,HEIGHT,LAT,LONG,RRH_CODE,RRU_SERIAL,RRH_TYPE,MCC,MNC,COLO_NODE_ID,OAM_IP,DSP_INDEX,DSP_CELL_INDEX,GCB_CARD_ID,PRIMARY_CPRI_PORT_ID,UNIT_ID,ADDITIONAL_GCB_CARD_ID,ADDITIONAL_CPRI_PORT_ID,ADDITIONAL_RU_PORT_ID,CBSD_INDEX,GRANT_INDEX,CALL_SIGN,CBSD_CATEGORY,CBSD_MODE,CBRS_FCC_ID,CBRS_USER_ID,CARRIER_ID,SECTOR_ID,CELL_TECH,USM,enb_id,gnb_id,Radio_Port,gnb_available,Radio_Power_State,Radio_Total_Power_W
810792,NE-ORLEANS_DT,NE-ORLEANS_DT-TSS4xx-810792,eNB_810792,macro,v24_B_0-0230,connected,enabled,unlocked,2,207562754,NE-ORLEANS_DT-TSS4xx-810792-2,482,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,506,500,0,14,180,0.00m,N 040:08:13.093,W 099:27:17.153,rf4486-251,S51V609742,rrh-cell,310,450,NVGNB_510792,10.228.2.51,0,1,2,2,0,,,,,,,,,,,,2,,prod-gr-usm,810792,510792,0_2_2,,Underpowered,79.43282347
810792,NE-ORLEANS_DT,NE-ORLEANS_DT-TSS4xx-810792,eNB_810792,macro,v24_B_0-0230,connected,enabled,unlocked,21,207562773,NE-ORLEANS_DT-TSS4xx-810792-21,466,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,484,500,0,14,60,0.00m,N 040:08:13.093,W 099:27:17.153,rf4435d-713,S51V565355,rrh-cell,310,450,NVGNB_510792,10.228.2.51,1,0,0,0,0,,,,,,,,,,,,1,,prod-gr-usm,810792,510792,0_0_0,Yes,Underpowered,79.62143411
810792,NE-ORLEANS_DT,NE-ORLEANS_DT-TSS4xx-810792,eNB_810792,macro,v24_B_0-0230,connected,enabled,unlocked,22,207562774,NE-ORLEANS_DT-TSS4xx-810792-22,482,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,506,500,0,14,180,0.00m,N 040:08:13.093,W 099:27:17.153,rf4435d-713,S51V567882,rrh-cell,310,450,NVGNB_510792,10.228.2.51,1,1,0,1,0,,,,,,,,,,,,2,,prod-gr-usm,810792,510792,0_0_1,Yes,Underpowered,79.62143411
810792,NE-ORLEANS_DT,NE-ORLEANS_DT-TSS4xx-810792,eNB_810792,macro,v24_B_0-0230,connected,enabled,unlocked,23,207562775,NE-ORLEANS_DT-TSS4xx-810792-23,465,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,528,500,0,14,300,0.00m,N 040:08:13.093,W 099:27:17.153,rf4435d-713,S51V565343,rrh-cell,310,450,NVGNB_510792,10.228.2.51,1,2,0,2,0,,,,,,,,,,,,3,,prod-gr-usm,810792,510792,0_0_2,Yes,Underpowered,79.62143411
810792,NE-ORLEANS_DT,NE-ORLEANS_DT-TSS4xx-810792,eNB_810792,macro,v24_B_0-0230,connected,enabled,unlocked,3,207562755,NE-ORLEANS_DT-TSS4xx-810792-3,465,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,528,500,0,14,300,0.00m,N 040:08:13.093,W 099:27:17.153,rf4486-251,S51V607012,rrh-cell,310,450,NVGNB_510792,10.228.2.51,0,2,2,4,0,,,,,,,,,,,,3,,prod-gr-usm,810792,510792,0_2_4,,Underpowered,79.43282347
710792,NE-ORLEANS_DT,NE-ORLEANS_DT-TSS4xx-710792,eNB_710792,macro,v24_B_0-0230,connected,enabled,unlocked,101,181962853,NE-ORLEANS_DT-TSS4xx-710792-101,466,unlocked,enabled,55940,55940,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,484,105,0,12,60,0.00m,N 040:08:13.093,W 099:27:17.153,mt6402-481,S51V727613,mmu-cell,310,450,NVGNB_510792,10.228.2.50,0,0,0,0,0,0,1,1,0,0,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710792,510792,0_0_0,Yes,Error: Number of carriers exceeds allowed limit (4 > 3),
710792,NE-ORLEANS_DT,NE-ORLEANS_DT-TSS4xx-710792,eNB_710792,macro,v24_B_0-0230,connected,enabled,unlocked,102,181962854,NE-ORLEANS_DT-TSS4xx-710792-102,482,unlocked,enabled,55940,55940,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,506,105,0,12,150,0.00m,N 040:08:13.093,W 099:27:17.153,mt6402-481,S51V727619,mmu-cell,310,450,NVGNB_510792,10.228.2.50,0,0,1,0,0,1,1,1,1,0,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710792,510792,0_1_0,,Underpowered,0.09486833
710792,NE-ORLEANS_DT,NE-ORLEANS_DT-TSS4xx-710792,eNB_710792,macro,v24_B_0-0230,connected,enabled,unlocked,103,181962855,NE-ORLEANS_DT-TSS4xx-710792-103,469,unlocked,enabled,55940,55940,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,528,105,0,12,300,0.00m,N 040:08:13.093,W 099:27:17.153,mt6402-481,S51V727228,mmu-cell,310,450,NVGNB_510792,10.228.2.50,0,0,2,0,0,2,1,1,2,0,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710792,510792,0_2_0,,Underpowered,0.09486833
710792,NE-ORLEANS_DT,NE-ORLEANS_DT-TSS4xx-710792,eNB_710792,macro,v24_B_0-0230,connected,enabled,unlocked,105,181962857,NE-ORLEANS_DT-TSS4xx-710792-105,466,unlocked,enabled,56140,56140,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,484,105,0,12,60,0.00m,N 040:08:13.093,W 099:27:17.153,mt6402-481,S51V727613,mmu-cell,310,450,NVGNB_510792,10.228.2.50,1,1,0,0,0,0,1,1,0,1,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710792,510792,0_0_0,Yes,Error: Number of carriers exceeds allowed limit (4 > 3),
710792,NE-ORLEANS_DT,NE-ORLEANS_DT-TSS4xx-710792,eNB_710792,macro,v24_B_0-0230,connected,enabled,unlocked,106,181962858,NE-ORLEANS_DT-TSS4xx-710792-106,482,unlocked,enabled,56140,56140,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,506,105,0,12,150,0.00m,N 040:08:13.093,W 099:27:17.153,mt6402-481,S51V727619,mmu-cell,310,450,NVGNB_510792,10.228.2.50,1,1,1,0,0,1,1,1,1,1,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710792,510792,0_1_0,,Underpowered,0.09486833
710792,NE-ORLEANS_DT,NE-ORLEANS_DT-TSS4xx-710792,eNB_710792,macro,v24_B_0-0230,connected,enabled,unlocked,107,181962859,NE-ORLEANS_DT-TSS4xx-710792-107,469,unlocked,enabled,56140,56140,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,528,105,0,12,300,0.00m,N 040:08:13.093,W 099:27:17.153,mt6402-481,S51V727228,mmu-cell,310,450,NVGNB_510792,10.228.2.50,1,1,2,0,0,2,1,1,2,1,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710792,510792,0_2_0,,Underpowered,0.09486833
710792,NE-ORLEANS_DT,NE-ORLEANS_DT-TSS4xx-710792,eNB_710792,macro,v24_B_0-0230,connected,enabled,unlocked,111,181962863,NE-ORLEANS_DT-TSS4xx-710792-111,466,unlocked,enabled,56340,56340,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,484,105,0,12,60,0.00m,N 040:08:13.093,W 099:27:17.153,mt6402-481,S51V727613,mmu-cell,310,450,NVGNB_510792,10.228.2.50,2,2,0,0,0,0,1,1,0,2,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710792,510792,0_0_0,Yes,Error: Number of carriers exceeds allowed limit (4 > 3),
710792,NE-ORLEANS_DT,NE-ORLEANS_DT-TSS4xx-710792,eNB_710792,macro,v24_B_0-0230,connected,enabled,unlocked,112,181962864,NE-ORLEANS_DT-TSS4xx-710792-112,482,unlocked,enabled,56340,56340,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,506,105,0,12,150,0.00m,N 040:08:13.093,W 099:27:17.153,mt6402-481,S51V727619,mmu-cell,310,450,NVGNB_510792,10.228.2.50,2,2,1,0,0,1,1,1,1,2,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710792,510792,0_1_0,,Underpowered,0.09486833
710792,NE-ORLEANS_DT,NE-ORLEANS_DT-TSS4xx-710792,eNB_710792,macro,v24_B_0-0230,connected,enabled,unlocked,113,181962865,NE-ORLEANS_DT-TSS4xx-710792-113,469,unlocked,enabled,56340,56340,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,528,105,0,12,300,0.00m,N 040:08:13.093,W 099:27:17.153,mt6402-481,S51V727228,mmu-cell,310,450,NVGNB_510792,10.228.2.50,2,2,2,0,0,2,1,1,2,2,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710792,510792,0_2_0,,Underpowered,0.09486833
810752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-810752,eNB_810752,macro,v24_B_0-0230,connected,enabled,unlocked,1,207552513,NE-LAWRENCE-TSS4xx-810752-1,63,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,374,500,0,14,0,0.00m,N 040:17:21.458,W 098:15:55.079,rf4486-251,S51V609707,rrh-cell,310,450,,10.228.0.179,0,0,2,0,0,,,,,,,,,,,,1,,prod-gr-usm,810752,,0_2_0,,Underpowered,79.43282347
810752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-810752,eNB_810752,macro,v24_B_0-0230,connected,enabled,unlocked,11,207552523,NE-LAWRENCE-TSS4xx-810752-11,63,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,374,500,0,14,0,0.00m,N 040:17:21.458,W 098:15:55.079,rf4494-661,S51V600074,rrh-cell,310,450,,10.228.0.179,0,0,1,0,0,,,,,,,,,,,,1,,prod-gr-usm,810752,,0_1_0,,Underpowered,79.43282347
810752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-810752,eNB_810752,macro,v24_B_0-0230,connected,enabled,unlocked,12,207552524,NE-LAWRENCE-TSS4xx-810752-12,16,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,396,500,0,14,90,0.00m,N 040:17:21.458,W 098:15:55.079,rf4494-661,S51V600078,rrh-cell,310,450,,10.228.0.179,0,1,1,2,0,,,,,,,,,,,,2,,prod-gr-usm,810752,,0_1_2,,Underpowered,79.43282347
810752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-810752,eNB_810752,macro,v24_B_0-0230,connected,enabled,unlocked,13,207552525,NE-LAWRENCE-TSS4xx-810752-13,66,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,418,500,0,14,180,0.00m,N 040:17:21.458,W 098:15:55.079,rf4494-661,S51V600011,rrh-cell,310,450,,10.228.0.179,0,2,1,4,0,,,,,,,,,,,,3,,prod-gr-usm,810752,,0_1_4,,Underpowered,79.43282347
810752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-810752,eNB_810752,macro,v24_B_0-0230,connected,enabled,unlocked,14,207552526,NE-LAWRENCE-TSS4xx-810752-14,17,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,440,500,0,14,270,0.00m,N 040:17:21.458,W 098:15:55.079,rf4494-661,S51V600071,rrh-cell,310,450,,10.228.0.179,0,3,1,6,0,,,,,,,,,,,,4,,prod-gr-usm,810752,,0_1_6,,Underpowered,79.43282347
810752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-810752,eNB_810752,macro,v24_B_0-0230,connected,enabled,unlocked,2,207552514,NE-LAWRENCE-TSS4xx-810752-2,16,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,396,500,0,14,90,0.00m,N 040:17:21.458,W 098:15:55.079,rf4486-251,S51V609649,rrh-cell,310,450,,10.228.0.179,0,1,2,2,0,,,,,,,,,,,,2,,prod-gr-usm,810752,,0_2_2,,Underpowered,79.43282347
810752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-810752,eNB_810752,macro,v24_B_0-0230,connected,enabled,unlocked,21,207552533,NE-LAWRENCE-TSS4xx-810752-21,63,unlocked,enabled,5145,23145,12,700mhz,5,460,fdd,4,4,select-abcd,35,374,500,0,14,0,0.00m,N 040:17:21.458,W 098:15:55.079,rf4435d-713,S51V567885,rrh-cell,310,450,,10.228.0.179,0,0,0,0,0,,,,,,,,,,,,1,,prod-gr-usm,810752,,0_0_0,,Underpowered,39.81071706
810752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-810752,eNB_810752,macro,v24_B_0-0230,connected,enabled,unlocked,22,207552534,NE-LAWRENCE-TSS4xx-810752-22,16,unlocked,enabled,5145,23145,12,700mhz,5,460,fdd,4,4,select-abcd,35,396,500,0,14,90,0.00m,N 040:17:21.458,W 098:15:55.079,rf4435d-713,S51V567810,rrh-cell,310,450,,10.228.0.179,0,1,0,1,0,,,,,,,,,,,,2,,prod-gr-usm,810752,,0_0_1,,Underpowered,39.81071706
810752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-810752,eNB_810752,macro,v24_B_0-0230,connected,enabled,unlocked,23,207552535,NE-LAWRENCE-TSS4xx-810752-23,66,unlocked,enabled,5145,23145,12,700mhz,5,460,fdd,4,4,select-abcd,35,418,500,0,14,180,0.00m,N 040:17:21.458,W 098:15:55.079,rf4435d-713,S51V567858,rrh-cell,310,450,,10.228.0.179,0,2,0,2,0,,,,,,,,,,,,3,,prod-gr-usm,810752,,0_0_2,,Underpowered,39.81071706
810752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-810752,eNB_810752,macro,v24_B_0-0230,connected,enabled,unlocked,24,207552536,NE-LAWRENCE-TSS4xx-810752-24,17,unlocked,enabled,5145,23145,12,700mhz,5,460,fdd,4,4,select-abcd,35,440,500,0,14,270,0.00m,N 040:17:21.458,W 098:15:55.079,rf4435d-713,S51V567874,rrh-cell,310,450,,10.228.0.179,0,3,0,3,0,,,,,,,,,,,,4,,prod-gr-usm,810752,,0_0_3,,Underpowered,39.81071706
810752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-810752,eNB_810752,macro,v24_B_0-0230,connected,enabled,unlocked,3,207552515,NE-LAWRENCE-TSS4xx-810752-3,66,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,418,500,0,14,180,0.00m,N 040:17:21.458,W 098:15:55.079,rf4486-251,S51V609689,rrh-cell,310,450,,10.228.0.179,0,2,2,4,0,,,,,,,,,,,,3,,prod-gr-usm,810752,,0_2_4,,Underpowered,79.43282347
810752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-810752,eNB_810752,macro,v24_B_0-0230,connected,enabled,unlocked,4,207552516,NE-LAWRENCE-TSS4xx-810752-4,17,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,440,500,0,14,270,0.00m,N 040:17:21.458,W 098:15:55.079,rf4486-251,S51V607040,rrh-cell,310,450,,10.228.0.179,0,3,2,6,0,,,,,,,,,,,,4,,prod-gr-usm,810752,,0_2_6,,Underpowered,79.43282347
710752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-710752,eNB_710752,macro,v24_B_0-0230,connected,enabled,unlocked,101,181952613,NE-LAWRENCE-TSS4xx-710752-101,315,unlocked,enabled,55940,55940,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,380,105,0,12,60,0.00m,N 040:17:21.458,W 098:15:55.079,mt6402-481,S51V727620,mmu-cell,310,450,,10.228.0.178,0,0,0,0,0,0,1,1,0,0,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710752,,0_0_0,,Underpowered,0.09486833
710752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-710752,eNB_710752,macro,v24_B_0-0230,connected,enabled,unlocked,102,181952614,NE-LAWRENCE-TSS4xx-710752-102,316,unlocked,enabled,55940,55940,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,22,105,0,12,180,0.00m,N 040:17:21.458,W 098:15:55.079,mt6402-481,S51V727608,mmu-cell,310,450,,10.228.0.178,0,0,1,0,0,1,1,1,1,0,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710752,,0_1_0,,Underpowered,0.09486833
710752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-710752,eNB_710752,macro,v24_B_0-0230,connected,enabled,unlocked,103,181952615,NE-LAWRENCE-TSS4xx-710752-103,368,unlocked,enabled,55940,55940,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,44,105,0,12,300,0.00m,N 040:17:21.458,W 098:15:55.079,mt6402-481,S51V727606,mmu-cell,310,450,,10.228.0.178,0,0,2,0,0,2,1,1,2,0,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710752,,0_2_0,,Underpowered,0.09486833
710752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-710752,eNB_710752,macro,v24_B_0-0230,connected,enabled,unlocked,105,181952617,NE-LAWRENCE-TSS4xx-710752-105,315,unlocked,enabled,56140,56140,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,380,105,0,12,60,0.00m,N 040:17:21.458,W 098:15:55.079,mt6402-481,S51V727620,mmu-cell,310,450,,10.228.0.178,1,1,0,0,0,0,1,1,0,1,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710752,,0_0_0,,Underpowered,0.09486833
710752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-710752,eNB_710752,macro,v24_B_0-0230,connected,enabled,unlocked,106,181952618,NE-LAWRENCE-TSS4xx-710752-106,316,unlocked,enabled,56140,56140,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,22,105,0,12,180,0.00m,N 040:17:21.458,W 098:15:55.079,mt6402-481,S51V727608,mmu-cell,310,450,,10.228.0.178,1,1,1,0,0,1,1,1,1,1,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710752,,0_1_0,,Underpowered,0.09486833
710752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-710752,eNB_710752,macro,v24_B_0-0230,connected,enabled,unlocked,107,181952619,NE-LAWRENCE-TSS4xx-710752-107,368,unlocked,enabled,56140,56140,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,44,105,0,12,300,0.00m,N 040:17:21.458,W 098:15:55.079,mt6402-481,S51V727606,mmu-cell,310,450,,10.228.0.178,1,1,2,0,0,2,1,1,2,1,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710752,,0_2_0,,Underpowered,0.09486833
710752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-710752,eNB_710752,macro,v24_B_0-0230,connected,enabled,unlocked,111,181952623,NE-LAWRENCE-TSS4xx-710752-111,315,unlocked,enabled,56340,56340,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,380,105,0,12,60,0.00m,N 040:17:21.458,W 098:15:55.079,mt6402-481,S51V727620,mmu-cell,310,450,,10.228.0.178,2,2,0,0,0,0,1,1,0,2,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710752,,0_0_0,,Underpowered,0.09486833
710752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-710752,eNB_710752,macro,v24_B_0-0230,connected,enabled,unlocked,112,181952624,NE-LAWRENCE-TSS4xx-710752-112,316,unlocked,enabled,56340,56340,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,22,105,0,12,180,0.00m,N 040:17:21.458,W 098:15:55.079,mt6402-481,S51V727608,mmu-cell,310,450,,10.228.0.178,2,2,1,0,0,1,1,1,1,2,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710752,,0_1_0,,Underpowered,0.09486833
710752,NE-LAWRENCE,NE-LAWRENCE-TSS4xx-710752,eNB_710752,macro,v24_B_0-0230,connected,enabled,unlocked,113,181952625,NE-LAWRENCE-TSS4xx-710752-113,368,unlocked,enabled,56340,56340,48,3600mhz,20,150,tdd,64,64,select-64t-all,3,44,105,0,12,300,0.00m,N 040:17:21.458,W 098:15:55.079,mt6402-481,S51V727606,mmu-cell,310,450,,10.228.0.178,2,2,2,0,0,2,1,1,2,2,-,cbsd-b,standalone,A3LMT6402-48A,SAS-Viaero-No-PAL,-1,-1,cbrs-lte,prod-gr-usm,710752,,0_2_0,,Underpowered,0.09486833
810424,NE-ALMA,NE-ALMA-TSS4xx-810424,eNB_810424,macro,v24_B_0-0230,connected,enabled,unlocked,1,207468545,NE-ALMA-TSS4xx-810424-1,472,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,572,500,0,14,0,0.00m,N 040:06:11.500,W 099:22:13.700,rf4486-251,S51V609678,rrh-cell,310,450,NVGNB_510424,10.228.1.19,0,0,2,0,0,,,,,,,,,,,,1,,prod-gr-usm,810424,510424,0_2_0,,Underpowered,79.43282347
810424,NE-ALMA,NE-ALMA-TSS4xx-810424,eNB_810424,macro,v24_B_0-0230,connected,enabled,unlocked,11,207468555,NE-ALMA-TSS4xx-810424-11,472,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,572,500,0,14,0,0.00m,N 040:06:11.500,W 099:22:13.700,rf4494-661,S51V600013,rrh-cell,310,450,NVGNB_510424,10.228.1.19,0,0,1,0,0,,,,,,,,,,,,1,,prod-gr-usm,810424,510424,0_1_0,,Underpowered,79.43282347
810424,NE-ALMA,NE-ALMA-TSS4xx-810424,eNB_810424,macro,v24_B_0-0230,connected,enabled,unlocked,12,207468556,NE-ALMA-TSS4xx-810424-12,485,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,594,500,0,14,90,0.00m,N 040:06:11.500,W 099:22:13.700,rf4494-661,S51V600046,rrh-cell,310,450,NVGNB_510424,10.228.1.19,0,1,1,2,0,,,,,,,,,,,,2,,prod-gr-usm,810424,510424,0_1_2,,Underpowered,79.43282347
810424,NE-ALMA,NE-ALMA-TSS4xx-810424,eNB_810424,macro,v24_B_0-0230,connected,enabled,unlocked,13,207468557,NE-ALMA-TSS4xx-810424-13,475,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,616,500,0,14,180,0.00m,N 040:06:11.500,W 099:22:13.700,rf4494-661,S51V600042,rrh-cell,310,450,NVGNB_510424,10.228.1.19,0,2,1,4,0,,,,,,,,,,,,3,,prod-gr-usm,810424,510424,0_1_4,,Underpowered,79.43282347
810424,NE-ALMA,NE-ALMA-TSS4xx-810424,eNB_810424,macro,v24_B_0-0230,connected,enabled,unlocked,14,207468558,NE-ALMA-TSS4xx-810424-14,33,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,638,500,0,14,270,0.00m,N 040:06:11.500,W 099:22:13.700,rf4494-661,S51V600065,rrh-cell,310,450,NVGNB_510424,10.228.1.19,0,3,1,6,0,,,,,,,,,,,,4,,prod-gr-usm,810424,510424,0_1_6,,Underpowered,79.43282347
810424,NE-ALMA,NE-ALMA-TSS4xx-810424,eNB_810424,macro,v24_B_0-0230,connected,enabled,unlocked,2,207468546,NE-ALMA-TSS4xx-810424-2,485,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,594,500,0,14,90,0.00m,N 040:06:11.500,W 099:22:13.700,rf4486-251,S51V609674,rrh-cell,310,450,NVGNB_510424,10.228.1.19,0,1,2,2,0,,,,,,,,,,,,2,,prod-gr-usm,810424,510424,0_2_2,,Underpowered,79.43282347
810424,NE-ALMA,NE-ALMA-TSS4xx-810424,eNB_810424,macro,v24_B_0-0230,connected,enabled,unlocked,21,207468565,NE-ALMA-TSS4xx-810424-21,472,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,572,500,0,14,0,0.00m,N 040:06:11.500,W 099:22:13.700,rf4435d-713,S51V567816,rrh-cell,310,450,NVGNB_510424,10.228.1.19,1,0,0,0,0,,,,,,,,,,,,1,,prod-gr-usm,810424,510424,0_0_0,Yes,Underpowered,79.62143411
810424,NE-ALMA,NE-ALMA-TSS4xx-810424,eNB_810424,macro,v24_B_0-0230,connected,enabled,unlocked,22,207468566,NE-ALMA-TSS4xx-810424-22,485,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,594,500,0,14,90,0.00m,N 040:06:11.500,W 099:22:13.700,rf4435d-713,S51V565384,rrh-cell,310,450,NVGNB_510424,10.228.1.19,1,1,0,1,0,,,,,,,,,,,,2,,prod-gr-usm,810424,510424,0_0_1,Yes,Underpowered,79.62143411
810424,NE-ALMA,NE-ALMA-TSS4xx-810424,eNB_810424,macro,v24_B_0-0230,connected,enabled,unlocked,23,207468567,NE-ALMA-TSS4xx-810424-23,475,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,616,500,0,14,180,0.00m,N 040:06:11.500,W 099:22:13.700,rf4435d-713,S51V567822,rrh-cell,310,450,NVGNB_510424,10.228.1.19,1,2,0,2,0,,,,,,,,,,,,3,,prod-gr-usm,810424,510424,0_0_2,Yes,Underpowered,79.62143411
810424,NE-ALMA,NE-ALMA-TSS4xx-810424,eNB_810424,macro,v24_B_0-0230,connected,enabled,unlocked,24,207468568,NE-ALMA-TSS4xx-810424-24,33,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,638,500,0,14,270,0.00m,N 040:06:11.500,W 099:22:13.700,rf4435d-713,S51V567818,rrh-cell,310,450,NVGNB_510424,10.228.1.19,1,3,0,3,0,,,,,,,,,,,,4,,prod-gr-usm,810424,510424,0_0_3,Yes,Underpowered,79.62143411
810424,NE-ALMA,NE-ALMA-TSS4xx-810424,eNB_810424,macro,v24_B_0-0230,connected,enabled,unlocked,3,207468547,NE-ALMA-TSS4xx-810424-3,475,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,616,500,0,14,180,0.00m,N 040:06:11.500,W 099:22:13.700,rf4486-251,S51V609691,rrh-cell,310,450,NVGNB_510424,10.228.1.19,0,2,2,4,0,,,,,,,,,,,,3,,prod-gr-usm,810424,510424,0_2_4,,Underpowered,79.43282347
